sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.15;-12.08;2.46;-3.1;-9.24;-1.07;-1.17;-0.49;0.82;0.79;2.21;-0.87;0.8;29.0;37.0;6.0;166.0;70.0;109.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35340;2022-09-27 11:16:47:988
-1.54;-10.8;0.42;-1.18;-9.73;0.07;2.84;-3.66;0.19;-1.69;0.88;-1.88;0.8;29.0;37.0;6.0;166.0;70.0;109.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35388;2022-09-27 11:16:48:036
-1.54;-10.8;0.42;-1.18;-9.73;0.07;2.84;-3.66;0.19;-1.69;0.88;-1.88;0.8;29.0;37.0;6.0;166.0;70.0;109.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35437;2022-09-27 11:16:48:085
0.61;-8.5;1.77;0.23;-9.76;-0.88;-4.21;4.08;3.45;-1.69;0.88;-1.88;0.8;29.0;37.0;6.0;166.0;70.0;109.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35485;2022-09-27 11:16:48:133
0.61;-8.5;1.77;0.23;-9.76;-0.88;-4.21;4.08;3.45;1.83;-0.36;-1.0;0.8;18.0;41.0;7.0;85.0;85.0;-165.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35533;2022-09-27 11:16:48:181
0.92;-8.01;-1.27;0.48;-9.79;0.25;-0.24;-0.31;-0.26;1.83;-0.36;-1.0;0.8;18.0;41.0;7.0;85.0;85.0;-165.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35581;2022-09-27 11:16:48:229
0.92;-8.01;-1.27;0.48;-9.79;0.25;-0.24;-0.31;-0.26;1.83;-0.36;-1.0;0.8;18.0;41.0;7.0;85.0;85.0;-165.0;0.0;46.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35630;2022-09-27 11:16:48:278
0.92;-8.01;-1.27;0.48;-9.79;0.25;-0.24;-0.31;-0.26;0.77;2.68;-0.65;0.8;18.0;41.0;7.0;85.0;85.0;-165.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35676;2022-09-27 11:16:48:324
0.59;-9.1;0.4;0.97;-9.6;1.74;1.15;-2.35;2.13;0.77;2.68;-0.65;0.8;14.0;43.0;3.0;347.0;87.0;-63.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35724;2022-09-27 11:16:48:372
0.59;-9.1;0.4;0.97;-9.6;1.74;1.15;-2.35;2.13;0.77;2.68;-0.65;0.8;14.0;43.0;3.0;347.0;87.0;-63.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35773;2022-09-27 11:16:48:421
0.59;-9.1;0.4;0.97;-9.6;1.74;1.15;-2.35;2.13;-0.71;1.14;0.06;0.8;14.0;43.0;3.0;347.0;87.0;-63.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35821;2022-09-27 11:16:48:469
-2.56;-11.06;5.05;0.74;-9.54;2.14;-1.06;-0.19;-1.43;-0.71;1.14;0.06;0.6;14.0;43.0;3.0;347.0;87.0;-63.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35868;2022-09-27 11:16:48:516
-2.56;-11.06;5.05;0.74;-9.54;2.14;-1.06;-0.19;-1.43;0.13;1.74;1.09;0.6;15.0;43.0;6.0;329.0;77.0;-19.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35917;2022-09-27 11:16:48:565
-2.56;-11.06;5.05;0.74;-9.54;2.14;-1.06;-0.19;-1.43;0.13;1.74;1.09;0.6;15.0;43.0;6.0;329.0;77.0;-19.0;0.0;45.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;35964;2022-09-27 11:16:48:612
-2.29;-12.27;1.86;-1.19;-9.55;1.86;-0.85;-4.73;1.78;0.13;1.74;1.09;0.6;15.0;43.0;6.0;329.0;77.0;-19.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36014;2022-09-27 11:16:48:662
-2.29;-12.27;1.86;-1.19;-9.55;1.86;-0.85;-4.73;1.78;-0.7;0.86;1.52;0.6;15.0;43.0;6.0;329.0;77.0;-19.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36061;2022-09-27 11:16:48:709
-2.19;-12.94;4.18;-3.05;-9.27;0.92;1.77;-2.69;-0.19;-0.7;0.86;1.52;0.6;24.0;37.0;15.0;286.0;77.0;33.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36108;2022-09-27 11:16:48:756
-2.19;-12.94;4.18;-3.05;-9.27;0.92;1.77;-2.69;-0.19;-0.7;0.86;1.52;3.2;24.0;37.0;15.0;286.0;77.0;33.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36156;2022-09-27 11:16:48:804
-2.19;-12.94;4.18;-3.05;-9.27;0.92;1.77;-2.69;-0.19;0.92;-1.13;-1.54;3.2;24.0;37.0;15.0;286.0;77.0;33.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36206;2022-09-27 11:16:48:854
-10.84;-7.54;10.04;-0.71;-9.39;2.73;-5.09;0.61;5.78;0.92;-1.13;-1.54;3.2;24.0;37.0;15.0;286.0;77.0;33.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36252;2022-09-27 11:16:48:900
-10.84;-7.54;10.04;-0.71;-9.39;2.73;-5.09;0.61;5.78;4.97;-0.05;2.07;3.2;20.0;41.0;-8.0;269.0;73.0;15.0;0.0;44.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36300;2022-09-27 11:16:48:948
-4.83;-2.24;11.51;-0.71;-9.39;2.73;-5.09;0.61;5.78;4.97;-0.05;2.07;318.3;20.0;41.0;-8.0;269.0;73.0;15.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36348;2022-09-27 11:16:48:996
-4.83;-2.24;11.51;-2.32;-5.15;8.02;0.2;2.32;3.16;4.97;-0.05;2.07;318.3;20.0;41.0;-8.0;269.0;73.0;15.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36396;2022-09-27 11:16:49:044
-4.83;-2.24;11.51;-2.32;-5.15;8.02;0.2;2.32;3.16;4.34;-1.97;2.26;318.3;20.0;41.0;-8.0;269.0;73.0;15.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36445;2022-09-27 11:16:49:093
3.84;-4.94;8.5;-1.98;-1.71;9.45;5.61;-4.85;-2.2;4.34;-1.97;2.26;318.3;20.0;41.0;-8.0;269.0;73.0;15.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36493;2022-09-27 11:16:49:141
3.84;-4.94;8.5;-1.98;-1.71;9.45;5.61;-4.85;-2.2;4.34;-1.97;2.26;1925.7;23.0;0.0;-35.0;246.0;10.0;12.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36542;2022-09-27 11:16:49:190
1.15;-0.9;5.18;-0.56;1.39;9.69;4.44;-6.06;-1.8;2.57;-3.83;-0.13;1925.7;23.0;0.0;-35.0;246.0;10.0;12.0;5.0;42.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36589;2022-09-27 11:16:49:237
1.15;-0.9;5.18;-0.56;1.39;9.69;4.44;-6.06;-1.8;2.57;-3.83;-0.13;1925.7;23.0;0.0;-35.0;246.0;10.0;12.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36637;2022-09-27 11:16:49:285
1.15;-0.9;5.18;-0.56;1.39;9.69;4.44;-6.06;-1.8;2.57;-3.83;-0.13;1925.7;23.0;0.0;-35.0;246.0;10.0;12.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36685;2022-09-27 11:16:49:333
6.29;0.84;6.95;3.93;4.49;7.78;-4.22;-3.46;-1.59;1.16;-0.93;-0.07;1925.7;-1.0;-18.0;-38.0;166.0;-8.0;3.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36733;2022-09-27 11:16:49:381
6.29;0.84;6.95;3.93;4.49;7.78;-4.22;-3.46;-1.59;1.16;-0.93;-0.07;1925.7;-1.0;-18.0;-38.0;166.0;-8.0;3.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36780;2022-09-27 11:16:49:428
6.29;0.84;6.95;3.93;4.49;7.78;-4.22;-3.46;-1.59;1.16;-0.93;-0.07;1925.7;-1.0;-18.0;-38.0;166.0;-8.0;3.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36830;2022-09-27 11:16:49:478
4.6;5.77;6.84;4.91;5.24;6.68;-0.87;-0.77;-0.8;-1.07;-0.76;-0.98;1925.7;-1.0;-18.0;-38.0;166.0;-8.0;3.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36878;2022-09-27 11:16:49:526
4.6;5.77;6.84;4.91;5.24;6.68;-0.87;-0.77;-0.8;-1.07;-0.76;-0.98;2420.5;-3.0;-15.0;-39.0;284.0;-32.0;-36.0;5.0;23.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36924;2022-09-27 11:16:49:572
4.6;5.77;6.84;4.91;5.24;6.68;-0.87;-0.77;-0.8;-1.07;-0.76;-0.98;2420.5;-3.0;-15.0;-39.0;284.0;-32.0;-36.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;36974;2022-09-27 11:16:49:622
4.16;2.94;9.07;4.95;4.81;6.97;0.04;-0.15;-0.28;-0.74;-0.21;-1.6;2420.5;-3.0;-15.0;-39.0;284.0;-32.0;-36.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37021;2022-09-27 11:16:49:669
4.16;2.94;9.07;4.95;4.81;6.97;0.04;-0.15;-0.28;-0.74;-0.21;-1.6;2420.5;-3.0;-15.0;-39.0;284.0;-32.0;-36.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37068;2022-09-27 11:16:49:716
3.26;4.36;9.04;4.13;5.01;7.35;0.69;-0.24;1.54;-0.74;-0.21;-1.6;1899.2;0.0;-12.0;-42.0;292.0;-31.0;-29.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37117;2022-09-27 11:16:49:765
3.26;4.36;9.04;4.13;5.01;7.35;0.69;-0.24;1.54;-0.28;0.15;-0.44;1899.2;0.0;-12.0;-42.0;292.0;-31.0;-29.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37166;2022-09-27 11:16:49:814
1.13;4.7;7.43;4.13;5.01;7.35;0.69;-0.24;1.54;-0.28;0.15;-0.44;1899.2;0.0;-12.0;-42.0;292.0;-31.0;-29.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37213;2022-09-27 11:16:49:861
1.13;4.7;7.43;3.62;5.08;7.57;-0.16;-0.05;-0.04;-0.57;0.18;-0.09;1899.2;0.0;-12.0;-42.0;292.0;-31.0;-29.0;5.0;26.4;47.479;8.211;403.0;NaN;;24.331;;0 / 4;37261;2022-09-27 11:16:49:909
3.1;5.22;7.05;3.62;5.08;7.57;-0.16;-0.05;-0.04;-0.57;0.18;-0.09;1899.2;0.0;-11.0;-42.0;299.0;-31.0;-26.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37309;2022-09-27 11:16:49:957
3.1;5.22;7.05;3.62;5.08;7.57;-0.16;-0.05;-0.04;-0.57;0.18;-0.09;775.08;0.0;-11.0;-42.0;299.0;-31.0;-26.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37356;2022-09-27 11:16:50:004
3.92;2.67;7.44;3.18;4.89;7.88;0.11;0.44;-0.98;-0.31;0.23;-0.28;775.08;0.0;-11.0;-42.0;299.0;-31.0;-26.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37406;2022-09-27 11:16:50:054
3.92;2.67;7.44;3.18;4.89;7.88;0.11;0.44;-0.98;-0.31;0.23;-0.28;775.08;0.0;-11.0;-42.0;299.0;-31.0;-26.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37452;2022-09-27 11:16:50:100
2.85;4.07;8.28;2.47;4.91;8.12;-0.1;0.01;0.52;-0.31;0.23;-0.28;775.08;7.0;-10.0;-44.0;294.0;-30.0;-22.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37501;2022-09-27 11:16:50:149
1.81;4.22;9.18;2.47;4.91;8.12;-0.1;0.01;0.52;-0.52;-0.64;-0.81;775.08;7.0;-10.0;-44.0;294.0;-30.0;-22.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37548;2022-09-27 11:16:50:196
1.81;4.22;9.18;2.47;4.91;8.12;-0.1;0.01;0.52;-0.52;-0.64;-0.81;775.08;7.0;-10.0;-44.0;294.0;-30.0;-22.0;5.0;21.6;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37597;2022-09-27 11:16:50:245
1.51;5.6;7.84;2.33;4.89;8.18;0.02;-0.18;-0.31;-0.52;-0.64;-0.81;775.08;7.0;-10.0;-44.0;294.0;-30.0;-22.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37645;2022-09-27 11:16:50:293
1.51;5.6;7.84;2.33;4.89;8.18;0.02;-0.18;-0.31;-0.57;-0.3;-0.59;775.08;5.0;-7.0;-44.0;310.0;-30.0;-16.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37692;2022-09-27 11:16:50:340
2.58;4.39;8.69;2.33;4.89;8.18;0.02;-0.18;-0.31;-0.57;-0.3;-0.59;775.08;5.0;-7.0;-44.0;310.0;-30.0;-16.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37740;2022-09-27 11:16:50:388
2.58;4.39;8.69;2.17;4.46;8.46;0.17;0.24;-0.12;-0.57;-0.3;-0.59;775.08;5.0;-7.0;-44.0;310.0;-30.0;-16.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37788;2022-09-27 11:16:50:436
1.86;4.61;9.15;2.17;4.46;8.46;0.17;0.24;-0.12;-0.36;-0.2;-0.89;775.08;5.0;-7.0;-44.0;310.0;-30.0;-16.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37836;2022-09-27 11:16:50:484
1.86;4.61;9.15;2.17;4.46;8.46;0.17;0.24;-0.12;-0.36;-0.2;-0.89;775.08;5.0;-7.0;-44.0;310.0;-30.0;-16.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37885;2022-09-27 11:16:50:533
2.01;4.61;9.33;2.17;4.46;8.46;0.17;0.24;-0.12;-0.36;-0.2;-0.89;775.08;4.0;-1.0;-43.0;320.0;-27.0;-14.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37933;2022-09-27 11:16:50:581
2.01;4.61;9.33;2.17;4.46;8.46;0.17;0.24;-0.12;-0.36;-0.2;-0.89;775.08;4.0;-1.0;-43.0;320.0;-27.0;-14.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;37981;2022-09-27 11:16:50:629
0.93;4.94;9.78;1.9;4.22;8.64;-0.13;0.63;0.38;0.18;0.0;-0.43;775.08;5.0;0.0;-43.0;321.0;-26.0;-12.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38029;2022-09-27 11:16:50:677
0.93;4.94;9.78;1.9;4.22;8.64;-0.13;0.63;0.38;0.18;0.0;-0.43;775.08;5.0;0.0;-43.0;321.0;-26.0;-12.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38076;2022-09-27 11:16:50:724
0.93;4.94;9.78;1.9;4.22;8.64;-0.13;0.63;0.38;0.18;0.0;-0.43;775.08;5.0;0.0;-43.0;321.0;-26.0;-12.0;5.0;18.7;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38126;2022-09-27 11:16:50:774
0.64;5.38;7.73;1.3;4.81;8.45;-0.72;0.63;-0.44;0.26;0.36;0.0;775.08;7.0;-5.0;-46.0;321.0;-29.0;-9.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38172;2022-09-27 11:16:50:820
0.64;5.38;7.73;1.3;4.81;8.45;-0.72;0.63;-0.44;0.26;0.36;0.0;775.08;7.0;-5.0;-46.0;321.0;-29.0;-9.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38220;2022-09-27 11:16:50:868
0.16;4.41;6.25;0.77;5.14;8.31;-0.66;0.71;-0.84;0.26;0.36;0.0;775.08;7.0;-5.0;-46.0;321.0;-29.0;-9.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38268;2022-09-27 11:16:50:916
0.16;4.41;6.25;0.77;5.14;8.31;-0.66;0.71;-0.84;-0.36;0.05;0.37;775.08;12.0;-7.0;-46.0;317.0;-32.0;-5.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38316;2022-09-27 11:16:50:964
1.02;5.18;12.78;0.77;5.14;8.31;-0.66;0.71;-0.84;-0.36;0.05;0.37;581.0;12.0;-7.0;-46.0;317.0;-32.0;-5.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38365;2022-09-27 11:16:51:013
1.02;5.18;12.78;0.7;4.89;8.47;-0.49;0.38;1.86;-0.36;0.05;0.37;581.0;12.0;-7.0;-46.0;317.0;-32.0;-5.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38412;2022-09-27 11:16:51:060
0.78;4.09;8.75;0.7;4.89;8.47;-0.49;0.38;1.86;0.58;0.27;0.52;581.0;12.0;-7.0;-46.0;317.0;-32.0;-5.0;5.0;19.4;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38461;2022-09-27 11:16:51:109
0.78;4.09;8.75;0.7;4.89;8.47;-0.49;0.38;1.86;0.58;0.27;0.52;581.0;12.0;-8.0;-42.0;311.0;-30.0;-5.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38509;2022-09-27 11:16:51:157
-1.24;5.04;9.77;0.56;5.52;8.09;0.35;-0.99;-0.58;0.58;0.27;0.52;581.0;12.0;-8.0;-42.0;311.0;-30.0;-5.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38557;2022-09-27 11:16:51:205
-1.24;5.04;9.77;0.56;5.52;8.09;0.35;-0.99;-0.58;0.28;0.49;0.32;465.57;12.0;-8.0;-42.0;311.0;-30.0;-5.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38605;2022-09-27 11:16:51:253
1.26;4.77;8.63;0.56;5.52;8.09;0.35;-0.99;-0.58;0.28;0.49;0.32;465.57;12.0;-8.0;-42.0;311.0;-30.0;-5.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38653;2022-09-27 11:16:51:301
1.26;4.77;8.63;0.3;5.77;7.92;-0.66;-0.58;0.51;0.28;0.49;0.32;465.57;14.0;-10.0;-41.0;315.0;-36.0;-2.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38701;2022-09-27 11:16:51:349
-0.37;4.92;8.39;0.3;5.77;7.92;-0.66;-0.58;0.51;0.0;-0.38;-0.14;465.57;14.0;-10.0;-41.0;315.0;-36.0;-2.0;5.0;35.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38749;2022-09-27 11:16:51:397
-0.37;4.92;8.39;0.3;5.77;7.92;-0.66;-0.58;0.51;0.0;-0.38;-0.14;465.57;14.0;-10.0;-41.0;315.0;-36.0;-2.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38797;2022-09-27 11:16:51:445
1.87;5.53;7.02;0.71;5.85;7.84;-0.53;-0.62;0.56;0.0;-0.38;-0.14;401.44;14.0;-10.0;-41.0;315.0;-36.0;-2.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38844;2022-09-27 11:16:51:492
1.87;5.53;7.02;0.71;5.85;7.84;-0.53;-0.62;0.56;-0.1;-0.33;-0.34;401.44;14.0;-10.0;-41.0;315.0;-36.0;-2.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38892;2022-09-27 11:16:51:540
1.09;5.97;7.82;0.71;5.85;7.84;-0.53;-0.62;0.56;-0.1;-0.33;-0.34;401.44;12.0;-11.0;-41.0;314.0;-37.0;-5.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38940;2022-09-27 11:16:51:588
1.09;5.97;7.82;0.96;5.97;7.72;-0.73;-0.16;0.7;-0.1;-0.33;-0.34;401.44;12.0;-11.0;-41.0;314.0;-37.0;-5.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;38988;2022-09-27 11:16:51:636
0.78;6.19;8.02;0.96;5.97;7.72;-0.73;-0.16;0.7;0.0;-0.38;-0.32;401.44;12.0;-11.0;-41.0;314.0;-37.0;-5.0;5.0;20.0;47.479;8.211;403.0;NaN;;24.331;;0 / 5;39037;2022-09-27 11:16:51:685
0.78;6.19;8.02;0.96;5.97;7.72;-0.73;-0.16;0.7;0.0;-0.38;-0.32;358.49;12.0;-11.0;-41.0;314.0;-37.0;-5.0;5.0;16.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;39084;2022-09-27 11:16:51:732
0.7;6.01;7.89;1.14;6.08;7.61;-0.28;0.06;0.54;0.0;-0.38;-0.32;358.49;9.0;-10.0;-42.0;320.0;-38.0;-7.0;5.0;16.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;39133;2022-09-27 11:16:51:781
0.7;6.01;7.89;1.14;6.08;7.61;-0.28;0.06;0.54;0.19;-0.28;-0.15;358.49;9.0;-10.0;-42.0;320.0;-38.0;-7.0;5.0;16.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;39181;2022-09-27 11:16:51:829
0.27;6.48;8.52;1.14;6.08;7.61;-0.28;0.06;0.54;0.19;-0.28;-0.15;358.49;9.0;-10.0;-42.0;320.0;-38.0;-7.0;5.0;16.3;47.479;8.211;403.0;NaN;;24.331;;0 / 5;39229;2022-09-27 11:16:51:877
